Respuesta,Frecuencia,Asociación
humano,40,0.008274720728175424
sexualidad,39,0.008067852709971039
mujer,30,0.006206040546131568
sexual,27,0.005585436491518411
derecho,26,0.005378568473314025
programa,22,0.004551096400496483
educación_sexual,22,0.004551096400496483
salud,22,0.004551096400496483
social,21,0.004344228382292098
cairo,19,0.003930492345883326
relación,18,0.003723624327678941
considerar,17,0.003516756309474555
etapa,17,0.003516756309474555
proceso,16,0.0033098882912701694
educación,16,0.0033098882912701694
adolescente,16,0.0033098882912701694
deber,15,0.003103020273065784
niño,15,0.003103020273065784
importante,14,0.0028961522548613984
conferencia,14,0.0028961522548613984
persona,14,0.0028961522548613984
general,13,0.0026892842366570127
vida,13,0.0026892842366570127
embrión,13,0.0026892842366570127
1,13,0.0026892842366570127
edad,13,0.0026892842366570127
4,13,0.0026892842366570127
género,13,0.0026892842366570127
1995,13,0.0026892842366570127
gobierno,13,0.0026892842366570127
conocimiento,12,0.0024824162184526274
población,12,0.0024824162184526274
estudio,12,0.0024824162184526274
internacional,12,0.0024824162184526274
1994,12,0.0024824162184526274
momento,12,0.0024824162184526274
nivel,11,0.0022755482002482417
hijo,11,0.0022755482002482417
capacidad,11,0.0022755482002482417
actividad,11,0.0022755482002482417
postura,11,0.0022755482002482417
cigoto,11,0.0022755482002482417
diverso,10,0.002068680182043856
relacionar,10,0.002068680182043856
identidad,10,0.002068680182043856
3,10,0.002068680182043856
personalidad,10,0.002068680182043856
hombre,10,0.002068680182043856
contexto,10,0.002068680182043856
cambio,10,0.002068680182043856
trabajo,9,0.0018618121638394704
país,9,0.0018618121638394704
año,9,0.0018618121638394704
caso,9,0.0018618121638394704
aborto,9,0.0018618121638394704
adolescencia,9,0.0018618121638394704
ley,9,0.0018618121638394704
problema,8,0.0016549441456350847
existir,8,0.0016549441456350847
información,8,0.0016549441456350847
propuesta,8,0.0016549441456350847
forma,8,0.0016549441456350847
factor,8,0.0016549441456350847
mundial,8,0.0016549441456350847
presentar,8,0.0016549441456350847
incluir,8,0.0016549441456350847
establecer,8,0.0016549441456350847
mostrar,8,0.0016549441456350847
distinto,8,0.0016549441456350847
medida,8,0.0016549441456350847
grado,8,0.0016549441456350847
pleno,8,0.0016549441456350847
reconocer,8,0.0016549441456350847
biológico,8,0.0016549441456350847
reproductivo,8,0.0016549441456350847
méxico,7,0.0014480761274306992
perspectiva,7,0.0014480761274306992
tema,7,0.0014480761274306992
permitir,7,0.0014480761274306992
investigación,7,0.0014480761274306992
comportamiento,7,0.0014480761274306992
servicio,7,0.0014480761274306992
pasar,7,0.0014480761274306992
diagnóstico,7,0.0014480761274306992
libertad,7,0.0014480761274306992
formación,7,0.0014480761274306992
influencia,7,0.0014480761274306992
objetivo,7,0.0014480761274306992
implicar,7,0.0014480761274306992
menor,7,0.0014480761274306992
genético,7,0.0014480761274306992
estadio,7,0.0014480761274306992
alonso,7,0.0014480761274306992
bedate,7,0.0014480761274306992
período,7,0.0014480761274306992
proporcionar,7,0.0014480761274306992
respeto,7,0.0014480761274306992
derecho_sexual,7,0.0014480761274306992
cuerpo,7,0.0014480761274306992
proponer,6,0.0012412081092263137
término,6,0.0012412081092263137
específico,6,0.0012412081092263137
construcción,6,0.0012412081092263137
necesario,6,0.0012412081092263137
necesidad,6,0.0012412081092263137
riesgo,6,0.0012412081092263137
acción,6,0.0012412081092263137
individuo,6,0.0012412081092263137
educativo,6,0.0012412081092263137
psíquico,6,0.0012412081092263137
aspecto,6,0.0012412081092263137
américa,6,0.0012412081092263137
analizar,6,0.0012412081092263137
señalar,6,0.0012412081092263137
integral,6,0.0012412081092263137
enfermedad,6,0.0012412081092263137
límite,6,0.0012412081092263137
realidad,6,0.0012412081092263137
característica,6,0.0012412081092263137
preimplantacional,6,0.0012412081092263137
artículo,5,0.001034340091021928
texto,5,0.001034340091021928
tratar,5,0.001034340091021928
basar,5,0.001034340091021928
contar,5,0.001034340091021928
concepto,5,0.001034340091021928
actual,5,0.001034340091021928
principalmente,5,0.001034340091021928
tarea,5,0.001034340091021928
ciencia,5,0.001034340091021928
sujeto,5,0.001034340091021928
bienestar,5,0.001034340091021928
sexo,5,0.001034340091021928
padre,5,0.001034340091021928
personal,5,0.001034340091021928
familiar,5,0.001034340091021928
atención,5,0.001034340091021928
familia,5,0.001034340091021928
materia,5,0.001034340091021928
dignidad,5,0.001034340091021928
entender,5,0.001034340091021928
política,5,0.001034340091021928
situación,5,0.001034340091021928
presente,5,0.001034340091021928
comprensión,5,0.001034340091021928
embarazo,5,0.001034340091021928
punto,5,0.001034340091021928
crecimiento,5,0.001034340091021928
organismo,5,0.001034340091021928
contenido,5,0.001034340091021928
centro,5,0.001034340091021928
generar,5,0.001034340091021928
tipo,5,0.001034340091021928
vivir,5,0.001034340091021928
ontológico,5,0.001034340091021928
comprender,5,0.001034340091021928
declaración,5,0.001034340091021928
gonzález,5,0.001034340091021928
adecuar,5,0.001034340091021928
naturaleza,5,0.001034340091021928
adulto,5,0.001034340091021928
limitar,5,0.001034340091021928
its,5,0.001034340091021928
prevención,5,0.001034340091021928
cipd,5,0.001034340091021928
violencia,5,0.001034340091021928
explicar,4,0.0008274720728175424
base,4,0.0008274720728175424
encontrar,4,0.0008274720728175424
elemento,4,0.0008274720728175424
particular,4,0.0008274720728175424
mexicano,4,0.0008274720728175424
salud_sexual,4,0.0008274720728175424
grupo,4,0.0008274720728175424
razón,4,0.0008274720728175424
cuestión,4,0.0008274720728175424
masculino,4,0.0008274720728175424
habilidad,4,0.0008274720728175424
institución,4,0.0008274720728175424
garantizar,4,0.0008274720728175424
definir,4,0.0008274720728175424
conducta,4,0.0008274720728175424
afectivo,4,0.0008274720728175424
describir,4,0.0008274720728175424
ofrecer,4,0.0008274720728175424
posibilidad,4,0.0008274720728175424
prenatal,4,0.0008274720728175424
plantear,4,0.0008274720728175424
reproducción,4,0.0008274720728175424
agencia,4,0.0008274720728175424
expresión,4,0.0008274720728175424
público,4,0.0008274720728175424
infección,4,0.0008274720728175424
región,4,0.0008274720728175424
latino,4,0.0008274720728175424
tardío,4,0.0008274720728175424
dato,4,0.0008274720728175424
parecer,4,0.0008274720728175424
indicar,4,0.0008274720728175424
beijing,4,0.0008274720728175424
sociedad,4,0.0008274720728175424
meta,4,0.0008274720728175424
do,4,0.0008274720728175424
dirigir,4,0.0008274720728175424
precisamente,4,0.0008274720728175424
ampliar,4,0.0008274720728175424
lograr,4,0.0008274720728175424
complejo,4,0.0008274720728175424
variable,4,0.0008274720728175424
convertir,4,0.0008274720728175424
diferenciación,4,0.0008274720728175424
desarrollar,4,0.0008274720728175424
condición,4,0.0008274720728175424
reconocimiento,4,0.0008274720728175424
modelo,4,0.0008274720728175424
ejemplo,4,0.0008274720728175424
molecular,4,0.0008274720728175424
discusión,4,0.0008274720728175424
gradualista,4,0.0008274720728175424
valor,4,0.0008274720728175424
lugar,4,0.0008274720728175424
ambiente,4,0.0008274720728175424
saludable,4,0.0008274720728175424
potencialidad,4,0.0008274720728175424
profesional,4,0.0008274720728175424
construir,4,0.0008274720728175424
vida_sexual,4,0.0008274720728175424
compromiso,4,0.0008274720728175424
mental,4,0.0008274720728175424
capacitación,4,0.0008274720728175424
básico,3,0.0006206040546131568
área,3,0.0006206040546131568
tecnología,3,0.0006206040546131568
suponer,3,0.0006206040546131568
ejercicio,3,0.0006206040546131568
ámbito,3,0.0006206040546131568
constituir,3,0.0006206040546131568
buscar,3,0.0006206040546131568
nacional,3,0.0006206040546131568
rol,3,0.0006206040546131568
orientación_sexual,3,0.0006206040546131568
fase,3,0.0006206040546131568
pareja,3,0.0006206040546131568
positivo,3,0.0006206040546131568
admitir,3,0.0006206040546131568
obra,3,0.0006206040546131568
reproducción_asistir,3,0.0006206040546131568
embrionario,3,0.0006206040546131568
científico,3,0.0006206040546131568
tecnológico,3,0.0006206040546131568
práctica,3,0.0006206040546131568
planificación,3,0.0006206040546131568
denominar,3,0.0006206040546131568
víctima,3,0.0006206040546131568
utilizar,3,0.0006206040546131568
guerra,3,0.0006206040546131568
médico,3,0.0006206040546131568
fetal,3,0.0006206040546131568
adicionalmente,3,0.0006206040546131568
cabo,3,0.0006206040546131568
zona,3,0.0006206040546131568
referencia,3,0.0006206040546131568
actitud,3,0.0006206040546131568
